,State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
1302930,NC,Mecklenburg County,37,119,7/5/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302931,NC,Mecklenburg County,37,119,7/6/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302932,NC,Mecklenburg County,37,119,7/7/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302933,NC,Mecklenburg County,37,119,7/8/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302934,NC,Mecklenburg County,37,119,7/9/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302935,NC,Mecklenburg County,37,119,7/10/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302936,NC,Mecklenburg County,37,119,7/11/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302937,NC,Mecklenburg County,37,119,7/12/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302938,NC,Mecklenburg County,37,119,7/13/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302939,NC,Mecklenburg County,37,119,7/14/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302940,NC,Mecklenburg County,37,119,7/15/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302941,NC,Mecklenburg County,37,119,7/16/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302942,NC,Mecklenburg County,37,119,7/17/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302943,NC,Mecklenburg County,37,119,7/18/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302944,NC,Mecklenburg County,37,119,7/19/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302945,NC,Mecklenburg County,37,119,7/20/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302946,NC,Mecklenburg County,37,119,7/21/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302947,NC,Mecklenburg County,37,119,7/22/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302948,NC,Mecklenburg County,37,119,7/23/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302949,NC,Mecklenburg County,37,119,7/24/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302950,NC,Mecklenburg County,37,119,7/25/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302951,NC,Mecklenburg County,37,119,7/26/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302952,NC,Mecklenburg County,37,119,7/27/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302953,NC,Mecklenburg County,37,119,7/28/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302954,NC,Mecklenburg County,37,119,7/29/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302955,NC,Mecklenburg County,37,119,7/30/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302956,NC,Mecklenburg County,37,119,7/31/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302957,NC,Mecklenburg County,37,119,8/1/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302958,NC,Mecklenburg County,37,119,8/2/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302959,NC,Mecklenburg County,37,119,8/3/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302960,NC,Mecklenburg County,37,119,8/4/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302961,NC,Mecklenburg County,37,119,8/5/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302962,NC,Mecklenburg County,37,119,8/6/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302963,NC,Mecklenburg County,37,119,8/7/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302964,NC,Mecklenburg County,37,119,8/8/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302965,NC,Mecklenburg County,37,119,8/9/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302966,NC,Mecklenburg County,37,119,8/10/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302967,NC,Mecklenburg County,37,119,8/11/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302968,NC,Mecklenburg County,37,119,8/12/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302969,NC,Mecklenburg County,37,119,8/13/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302970,NC,Mecklenburg County,37,119,8/14/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
1302971,NC,Mecklenburg County,37,119,8/15/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO224-COVID-19-Measures.pdf,"N.C. Exec. Order No. 224 (July 29, 2021)"
